Country,Year,Category,Percentage,Amount_Billions_USD,Total_Budget_Billions_USD
USA,1952,Health,16.16,17.553,108.62
USA,1952,Interest_Payments,6.51,7.071,108.62
USA,1952,Infrastructure,8.13,8.831,108.62
USA,1952,Agriculture,5.42,5.887,108.62
USA,1952,State_Transfers,10.84,11.774,108.62
USA,1952,Social_Welfare,18.98,20.616,108.62
USA,1952,Administration_and_Others,10.84,11.774,108.62
USA,1953,Defense,9.56,10.903,114.051
USA,1953,Education,13.55,15.454,114.051
USA,1953,Health,16.16,18.431,114.051
USA,1953,Interest_Payments,6.51,7.425,114.051
USA,1953,Infrastructure,8.13,9.272,114.051
USA,1953,Agriculture,5.42,6.182,114.051
USA,1953,State_Transfers,10.84,12.363,114.051
USA,1953,Social_Welfare,18.98,21.647,114.051
USA,1953,Administration_and_Others,10.84,12.363,114.051
USA,1954,Defense,9.56,11.448,119.753
USA,1954,Education,13.55,16.227,119.753
USA,1954,Health,16.16,19.352,119.753
USA,1954,Interest_Payments,6.51,7.796,119.753
USA,1954,Infrastructure,8.13,9.736,119.753
USA,1954,Agriculture,5.42,6.491,119.753
USA,1954,State_Transfers,10.84,12.981,119.753
USA,1954,Social_Welfare,18.98,22.729,119.753
USA,1954,Administration_and_Others,10.84,12.981,119.753
USA,1955,Defense,9.56,12.021,125.741
USA,1955,Education,13.55,17.038,125.741
USA,1955,Health,16.16,20.32,125.741
USA,1955,Interest_Payments,6.51,8.186,125.741
USA,1955,Infrastructure,8.13,10.223,125.741
USA,1955,Agriculture,5.42,6.815,125.741
USA,1955,State_Transfers,10.84,13.63,125.741
USA,1955,Social_Welfare,18.98,23.866,125.741
USA,1955,Administration_and_Others,10.84,13.63,125.741
USA,1956,Defense,9.56,12.622,132.028
USA,1956,Education,13.55,17.89,132.028
USA,1956,Health,16.16,21.336,132.028
USA,1956,Interest_Payments,6.51,8.595,132.028
USA,1956,Infrastructure,8.13,10.734,132.028
USA,1956,Agriculture,5.42,7.156,132.028
USA,1956,State_Transfers,10.84,14.312,132.028
USA,1956,Social_Welfare,18.98,25.059,132.028
USA,1956,Administration_and_Others,10.84,14.312,132.028
USA,1957,Defense,9.56,13.253,138.63
USA,1957,Education,13.55,18.784,138.63
USA,1957,Health,16.16,22.403,138.63
USA,1957,Interest_Payments,6.51,9.025,138.63
USA,1957,Infrastructure,8.13,11.271,138.63
USA,1957,Agriculture,5.42,7.514,138.63
USA,1957,State_Transfers,10.84,15.027,138.63
USA,1957,Social_Welfare,18.98,26.312,138.63
USA,1957,Administration_and_Others,10.84,15.027,138.63
USA,1958,Defense,9.56,13.916,145.561
USA,1958,Education,13.55,19.724,145.561
USA,1958,Health,16.16,23.523,145.561
USA,1958,Interest_Payments,6.51,9.476,145.561
USA,1958,Infrastructure,8.13,11.834,145.561
USA,1958,Agriculture,5.42,7.889,145.561
USA,1958,State_Transfers,10.84,15.779,145.561
USA,1958,Social_Welfare,18.98,27.627,145.561
USA,1958,Administration_and_Others,10.84,15.779,145.561
USA,1959,Defense,9.56,14.611,152.839
USA,1959,Education,13.55,20.71,152.839
USA,1959,Health,16.16,24.699,152.839
USA,1959,Interest_Payments,6.51,9.95,152.839
USA,1959,Infrastructure,8.13,12.426,152.839
USA,1959,Agriculture,5.42,8.284,152.839
USA,1959,State_Transfers,10.84,16.568,152.839
USA,1959,Social_Welfare,18.98,29.009,152.839
USA,1959,Administration_and_Others,10.84,16.568,152.839
USA,1960,Defense,9.56,15.342,160.481
USA,1960,Education,13.55,21.745,160.481
USA,1960,Health,16.16,25.934,160.481
USA,1960,Interest_Payments,6.51,10.447,160.481
USA,1960,Infrastructure,8.13,13.047,160.481
USA,1960,Agriculture,5.42,8.698,160.481
USA,1960,State_Transfers,10.84,17.396,160.481
USA,1960,Social_Welfare,18.98,30.459,160.481
USA,1960,Administration_and_Others,10.84,17.396,160.481
USA,1961,Defense,9.56,15.907,166.389
USA,1961,Education,13.55,22.546,166.389
USA,1961,Health,16.16,26.888,166.389
USA,1961,Interest_Payments,6.51,10.832,166.389
USA,1961,Infrastructure,8.13,13.527,166.389
USA,1961,Agriculture,5.42,9.018,166.389
USA,1961,State_Transfers,10.84,18.037,166.389
USA,1961,Social_Welfare,18.98,31.581,166.389
USA,1961,Administration_and_Others,10.84,18.037,166.389
USA,1962,Defense,9.56,17.087,178.736
USA,1962,Education,13.55,24.219,178.736
USA,1962,Health,16.16,28.884,178.736
USA,1962,Interest_Payments,6.51,11.636,178.736
USA,1962,Infrastructure,8.13,14.531,178.736
USA,1962,Agriculture,5.42,9.687,178.736
USA,1962,State_Transfers,10.84,19.375,178.736
USA,1962,Social_Welfare,18.98,33.924,178.736
USA,1962,Administration_and_Others,10.84,19.375,178.736
USA,1963,Defense,9.56,18.033,188.631
USA,1963,Education,13.55,25.56,188.631
USA,1963,Health,16.16,30.483,188.631
USA,1963,Interest_Payments,6.51,12.28,188.631
USA,1963,Infrastructure,8.13,15.336,188.631
USA,1963,Agriculture,5.42,10.224,188.631
USA,1963,State_Transfers,10.84,20.448,188.631
USA,1963,Social_Welfare,18.98,35.802,188.631
USA,1963,Administration_and_Others,10.84,20.448,188.631
USA,1964,Defense,9.56,19.366,202.573
USA,1964,Education,13.55,27.449,202.573
USA,1964,Health,16.16,32.736,202.573
USA,1964,Interest_Payments,6.51,13.188,202.573
USA,1964,Infrastructure,8.13,16.469,202.573
USA,1964,Agriculture,5.42,10.979,202.573
USA,1964,State_Transfers,10.84,21.959,202.573
USA,1964,Social_Welfare,18.98,38.448,202.573
USA,1964,Administration_and_Others,10.84,21.959,202.573
USA,1965,Defense,9.56,21.001,219.676
USA,1965,Education,13.55,29.766,219.676
USA,1965,Health,16.16,35.5,219.676
USA,1965,Interest_Payments,6.51,14.301,219.676
USA,1965,Infrastructure,8.13,17.86,219.676
USA,1965,Agriculture,5.42,11.906,219.676
USA,1965,State_Transfers,10.84,23.813,219.676
USA,1965,Social_Welfare,18.98,41.694,219.676
USA,1965,Administration_and_Others,10.84,23.813,219.676
USA,1966,Defense,9.56,23.014,240.736
USA,1966,Education,13.55,32.62,240.736
USA,1966,Health,16.16,38.903,240.736
USA,1966,Interest_Payments,6.51,15.672,240.736
USA,1966,Infrastructure,8.13,19.572,240.736
USA,1966,Agriculture,5.42,13.048,240.736
USA,1966,State_Transfers,10.84,26.096,240.736
USA,1966,Social_Welfare,18.98,45.692,240.736
USA,1966,Administration_and_Others,10.84,26.096,240.736
USA,1967,Defense,9.56,24.333,254.531
USA,1967,Education,13.55,34.489,254.531
USA,1967,Health,16.16,41.132,254.531
USA,1967,Interest_Payments,6.51,16.57,254.531
USA,1967,Infrastructure,8.13,20.693,254.531
USA,1967,Agriculture,5.42,13.796,254.531
USA,1967,State_Transfers,10.84,27.591,254.531
USA,1967,Social_Welfare,18.98,48.31,254.531
USA,1967,Administration_and_Others,10.84,27.591,254.531
USA,1968,Defense,9.56,26.615,278.398
USA,1968,Education,13.55,37.723,278.398
USA,1968,Health,16.16,44.989,278.398
USA,1968,Interest_Payments,6.51,18.124,278.398
USA,1968,Infrastructure,8.13,22.634,278.398
USA,1968,Agriculture,5.42,15.089,278.398
USA,1968,State_Transfers,10.84,30.178,278.398
USA,1968,Social_Welfare,18.98,52.84,278.398
USA,1968,Administration_and_Others,10.84,30.178,278.398
USA,1969,Defense,9.56,28.8,301.26
USA,1969,Education,13.55,40.821,301.26
USA,1969,Health,16.16,48.684,301.26
USA,1969,Interest_Payments,6.51,19.612,301.26
USA,1969,Infrastructure,8.13,24.492,301.26
USA,1969,Agriculture,5.42,16.328,301.26
USA,1969,State_Transfers,10.84,32.657,301.26
USA,1969,Social_Welfare,18.98,57.179,301.26
USA,1969,Administration_and_Others,10.84,32.657,301.26
USA,1970,Defense,9.56,30.382,317.802
USA,1970,Education,13.55,43.062,317.802
USA,1970,Health,16.16,51.357,317.802
USA,1970,Interest_Payments,6.51,20.689,317.802
USA,1970,Infrastructure,8.13,25.837,317.802
USA,1970,Agriculture,5.42,17.225,317.802
USA,1970,State_Transfers,10.84,34.45,317.802
USA,1970,Social_Welfare,18.98,60.319,317.802
USA,1970,Administration_and_Others,10.84,34.45,317.802
USA,1971,Defense,9.56,32.973,344.908
USA,1971,Education,13.55,46.735,344.908
USA,1971,Health,16.16,55.737,344.908
USA,1971,Interest_Payments,6.51,22.454,344.908
USA,1971,Infrastructure,8.13,28.041,344.908
USA,1971,Agriculture,5.42,18.694,344.908
USA,1971,State_Transfers,10.84,37.388,344.908
USA,1971,Social_Welfare,18.98,65.464,344.908
USA,1971,Administration_and_Others,10.84,37.388,344.908
USA,1972,Defense,9.56,36.208,378.74
USA,1972,Education,13.55,51.319,378.74
USA,1972,Health,16.16,61.204,378.74
USA,1972,Interest_Payments,6.51,24.656,378.74
USA,1972,Infrastructure,8.13,30.792,378.74
USA,1972,Agriculture,5.42,20.528,378.74
USA,1972,State_Transfers,10.84,41.055,378.74
USA,1972,Social_Welfare,18.98,71.885,378.74
USA,1972,Administration_and_Others,10.84,41.055,378.74
USA,1973,Defense,9.56,40.57,424.374
USA,1973,Education,13.55,57.503,424.374
USA,1973,Health,16.16,68.579,424.374
USA,1973,Interest_Payments,6.15,26.099,424.374
USA,1973,Infrastructure,8.19,34.756,424.374
USA,1973,Agriculture,5.46,23.171,424.374
USA,1973,State_Transfers,10.92,46.342,424.374
USA,1973,Social_Welfare,19.11,81.098,424.374
USA,1973,Administration_and_Others,10.92,46.342,424.374
USA,1974,Defense,9.56,43.948,459.709
USA,1974,Education,13.55,62.291,459.709
USA,1974,Health,16.16,74.289,459.709
USA,1974,Interest_Payments,8.32,38.248,459.709
USA,1974,Infrastructure,7.86,36.133,459.709
USA,1974,Agriculture,5.24,24.089,459.709
USA,1974,State_Transfers,10.48,48.177,459.709
USA,1974,Social_Welfare,18.34,84.311,459.709
USA,1974,Administration_and_Others,10.48,48.177,459.709
USA,1975,Defense,9.56,52.175,545.768
USA,1975,Education,13.55,73.952,545.768
USA,1975,Health,16.16,88.196,545.768
USA,1975,Interest_Payments,7.48,40.823,545.768
USA,1975,Infrastructure,7.99,43.607,545.768
USA,1975,Agriculture,5.32,29.035,545.768
USA,1975,State_Transfers,10.65,58.124,545.768
USA,1975,Social_Welfare,18.64,101.731,545.768
USA,1975,Administration_and_Others,10.65,58.124,545.768
USA,1976,Defense,9.56,58.793,614.992
USA,1976,Education,13.55,83.331,614.992
USA,1976,Health,16.16,99.383,614.992
USA,1976,Interest_Payments,7.76,47.723,614.992
USA,1976,Infrastructure,7.95,48.892,614.992
USA,1976,Agriculture,5.3,32.595,614.992
USA,1976,State_Transfers,10.59,65.128,614.992
USA,1976,Social_Welfare,18.54,114.019,614.992
USA,1976,Administration_and_Others,10.59,65.128,614.992
USA,1977,Defense,9.56,64.905,678.925
USA,1977,Education,13.55,91.994,678.925
USA,1977,Health,16.16,109.714,678.925
USA,1977,Interest_Payments,8.19,55.604,678.925
USA,1977,Infrastructure,7.88,53.499,678.925
USA,1977,Agriculture,5.25,35.644,678.925
USA,1977,State_Transfers,10.51,71.355,678.925
USA,1977,Social_Welfare,18.39,124.854,678.925
USA,1977,Administration_and_Others,10.51,71.355,678.925
USA,1978,Defense,9.56,71.523,748.148
USA,1978,Education,13.55,101.374,748.148
USA,1978,Health,16.16,120.901,748.148
USA,1978,Interest_Payments,7.62,57.009,748.148
USA,1978,Infrastructure,7.97,59.627,748.148
USA,1978,Agriculture,5.31,39.727,748.148
USA,1978,State_Transfers,10.62,79.453,748.148
USA,1978,Social_Welfare,18.59,139.081,748.148
USA,1978,Administration_and_Others,10.62,79.453,748.148
USA,1979,Defense,9.56,79.063,827.02
USA,1979,Education,13.55,112.061,827.02
USA,1979,Health,16.16,133.646,827.02
USA,1979,Interest_Payments,9.47,78.319,827.02
USA,1979,Infrastructure,7.69,63.598,827.02
USA,1979,Agriculture,5.13,42.426,827.02
USA,1979,State_Transfers,10.25,84.77,827.02
USA,1979,Social_Welfare,17.94,148.367,827.02
USA,1979,Administration_and_Others,10.25,84.77,827.02
USA,1980,Defense,9.56,93.359,976.563
USA,1980,Education,13.55,132.324,976.563
USA,1980,Health,16.16,157.813,976.563
USA,1980,Interest_Payments,10.45,102.051,976.563
USA,1980,Infrastructure,7.54,73.633,976.563
USA,1980,Agriculture,5.03,49.121,976.563
USA,1980,State_Transfers,10.06,98.242,976.563
USA,1980,Social_Welfare,17.6,171.875,976.563
USA,1980,Administration_and_Others,10.06,98.242,976.563
USA,1981,Defense,9.56,107.136,1120.666
USA,1981,Education,13.55,151.85,1120.666
USA,1981,Health,16.16,181.1,1120.666
USA,1981,Interest_Payments,11.65,130.558,1120.666
USA,1981,Infrastructure,7.36,82.481,1120.666
USA,1981,Agriculture,4.91,55.025,1120.666
USA,1981,State_Transfers,9.82,110.049,1120.666
USA,1981,Social_Welfare,17.18,192.53,1120.666
USA,1981,Administration_and_Others,9.82,110.049,1120.666
USA,1982,Defense,9.56,119.46,1249.58
USA,1982,Education,13.55,169.318,1249.58
USA,1982,Health,16.16,201.932,1249.58
USA,1982,Interest_Payments,12.9,161.196,1249.58
USA,1982,Infrastructure,7.18,89.72,1249.58
USA,1982,Agriculture,4.78,59.73,1249.58
USA,1982,State_Transfers,9.57,119.585,1249.58
USA,1982,Social_Welfare,16.74,209.18,1249.58
USA,1982,Administration_and_Others,9.57,119.585,1249.58
USA,1983,Defense,9.56,131.792,1378.578
USA,1983,Education,13.55,186.797,1378.578
USA,1983,Health,16.16,222.778,1378.578
USA,1983,Interest_Payments,12.91,177.974,1378.578
USA,1983,Infrastructure,7.17,98.844,1378.578
USA,1983,Agriculture,4.78,65.896,1378.578
USA,1983,State_Transfers,9.56,131.792,1378.578
USA,1983,Social_Welfare,16.74,230.774,1378.578
USA,1983,Administration_and_Others,9.56,131.792,1378.578
USA,1984,Defense,9.56,137.872,1442.178
USA,1984,Education,13.55,195.415,1442.178
USA,1984,Health,16.16,233.056,1442.178
USA,1984,Interest_Payments,14.26,205.655,1442.178
USA,1984,Infrastructure,6.97,100.52,1442.178
USA,1984,Agriculture,4.65,67.061,1442.178
USA,1984,State_Transfers,9.3,134.123,1442.178
USA,1984,Social_Welfare,16.27,234.642,1442.178
USA,1984,Administration_and_Others,9.3,134.123,1442.178
USA,1985,Defense,9.56,153.024,1600.671
USA,1985,Education,13.55,216.891,1600.671
USA,1985,Health,16.16,258.669,1600.671
USA,1985,Interest_Payments,15.82,253.226,1600.671
USA,1985,Infrastructure,6.74,107.885,1600.671
USA,1985,Agriculture,4.49,71.87,1600.671
USA,1985,State_Transfers,8.98,143.74,1600.671
USA,1985,Social_Welfare,15.72,251.626,1600.671
USA,1985,Administration_and_Others,8.98,143.74,1600.671
USA,1986,Defense,9.56,161.918,1693.701
USA,1986,Education,13.55,229.497,1693.701
USA,1986,Health,16.16,273.702,1693.701
USA,1986,Interest_Payments,15.2,257.443,1693.701
USA,1986,Infrastructure,6.83,115.68,1693.701
USA,1986,Agriculture,4.55,77.063,1693.701
USA,1986,State_Transfers,9.11,154.296,1693.701
USA,1986,Social_Welfare,15.94,269.976,1693.701
USA,1986,Administration_and_Others,9.11,154.296,1693.701
USA,1987,Defense,9.56,165.049,1726.458
USA,1987,Education,13.55,233.935,1726.458
USA,1987,Health,16.16,278.996,1726.458
USA,1987,Interest_Payments,15.06,260.005,1726.458
USA,1987,Infrastructure,6.85,118.262,1726.458
USA,1987,Agriculture,4.57,78.899,1726.458
USA,1987,State_Transfers,9.14,157.798,1726.458
USA,1987,Social_Welfare,15.99,276.061,1726.458
USA,1987,Administration_and_Others,9.14,157.798,1726.458
USA,1988,Defense,9.56,175.144,1832.048
USA,1988,Education,13.55,248.243,1832.048
USA,1988,Health,16.16,296.059,1832.048
USA,1988,Interest_Payments,15.28,279.937,1832.048
USA,1988,Infrastructure,6.82,124.946,1832.048
USA,1988,Agriculture,4.55,83.358,1832.048
USA,1988,State_Transfers,9.09,166.533,1832.048
USA,1988,Social_Welfare,15.91,291.479,1832.048
USA,1988,Administration_and_Others,9.09,166.533,1832.048
USA,1989,Defense,9.56,187.194,1958.101
USA,1989,Education,13.55,265.323,1958.101
USA,1989,Health,16.16,316.429,1958.101
USA,1989,Interest_Payments,15.36,300.764,1958.101
USA,1989,Infrastructure,6.81,133.347,1958.101
USA,1989,Agriculture,4.54,88.898,1958.101
USA,1989,State_Transfers,9.07,177.6,1958.101
USA,1989,Social_Welfare,15.88,310.946,1958.101
USA,1989,Administration_and_Others,9.07,177.6,1958.101
USA,1990,Defense,9.56,204.463,2138.737
USA,1990,Education,13.55,289.799,2138.737
USA,1990,Health,16.16,345.62,2138.737
USA,1990,Interest_Payments,15.27,326.585,2138.737
USA,1990,Infrastructure,6.82,145.862,2138.737
USA,1990,Agriculture,4.55,97.313,2138.737
USA,1990,State_Transfers,9.09,194.411,2138.737
USA,1990,Social_Welfare,15.91,340.273,2138.737
USA,1990,Administration_and_Others,9.09,194.411,2138.737
USA,1991,Defense,9.56,224.13,2344.461
USA,1991,Education,13.55,317.674,2344.461
USA,1991,Health,16.16,378.865,2344.461
USA,1991,Interest_Payments,15.54,364.329,2344.461
USA,1991,Infrastructure,6.78,158.954,2344.461
USA,1991,Agriculture,4.52,105.97,2344.461
USA,1991,State_Transfers,9.04,211.939,2344.461
USA,1991,Social_Welfare,15.82,370.894,2344.461
USA,1991,Administration_and_Others,9.04,211.939,2344.461
USA,1992,Defense,9.56,226.258,2366.72
USA,1992,Education,13.55,320.691,2366.72
USA,1992,Health,16.16,382.462,2366.72
USA,1992,Interest_Payments,15.22,360.215,2366.72
USA,1992,Infrastructure,6.83,161.647,2366.72
USA,1992,Agriculture,4.55,107.686,2366.72
USA,1992,State_Transfers,9.1,215.372,2366.72
USA,1992,Social_Welfare,15.93,377.018,2366.72
USA,1992,Administration_and_Others,9.1,215.372,2366.72
USA,1993,Defense,9.56,233.622,2443.746
USA,1993,Education,13.55,331.128,2443.746
USA,1993,Health,16.16,394.909,2443.746
USA,1993,Interest_Payments,14.36,350.922,2443.746
USA,1993,Infrastructure,6.96,170.085,2443.746
USA,1993,Agriculture,4.64,113.39,2443.746
USA,1993,State_Transfers,9.27,226.535,2443.746
USA,1993,Social_Welfare,16.23,396.62,2443.746
USA,1993,Administration_and_Others,9.27,226.535,2443.746
USA,1994,Defense,9.56,240.273,2513.318
USA,1994,Education,13.55,340.555,2513.318
USA,1994,Health,16.16,406.152,2513.318
USA,1994,Interest_Payments,14.19,356.64,2513.318
USA,1994,Infrastructure,6.98,175.43,2513.318
USA,1994,Agriculture,4.65,116.869,2513.318
USA,1994,State_Transfers,9.31,233.99,2513.318
USA,1994,Social_Welfare,16.29,409.42,2513.318
USA,1994,Administration_and_Others,9.31,233.99,2513.318
USA,1995,Defense,9.56,249.485,2609.675
USA,1995,Education,13.55,353.611,2609.675
USA,1995,Health,16.16,421.724,2609.675
USA,1995,Interest_Payments,14.93,389.625,2609.675
USA,1995,Infrastructure,6.87,179.285,2609.675
USA,1995,Agriculture,4.58,119.523,2609.675
USA,1995,State_Transfers,9.16,239.046,2609.675
USA,1995,Social_Welfare,16.03,418.331,2609.675
USA,1995,Administration_and_Others,9.16,239.046,2609.675
USA,1996,Defense,9.56,256.863,2686.851
USA,1996,Education,13.55,364.068,2686.851
USA,1996,Health,16.16,434.195,2686.851
USA,1996,Interest_Payments,15.62,419.686,2686.851
USA,1996,Infrastructure,6.77,181.9,2686.851
USA,1996,Agriculture,4.51,121.177,2686.851
USA,1996,State_Transfers,9.02,242.354,2686.851
USA,1996,Social_Welfare,15.79,424.254,2686.851
USA,1996,Administration_and_Others,9.02,242.354,2686.851
USA,1997,Defense,9.56,264.513,2766.871
USA,1997,Education,13.55,374.911,2766.871
USA,1997,Health,16.16,447.126,2766.871
USA,1997,Interest_Payments,15.3,423.331,2766.871
USA,1997,Infrastructure,6.82,188.701,2766.871
USA,1997,Agriculture,4.54,125.616,2766.871
USA,1997,State_Transfers,9.09,251.509,2766.871
USA,1997,Social_Welfare,15.9,439.933,2766.871
USA,1997,Administration_and_Others,9.09,251.509,2766.871
USA,1998,Defense,9.56,269.844,2822.636
USA,1998,Education,13.55,382.467,2822.636
USA,1998,Health,16.16,456.138,2822.636
USA,1998,Interest_Payments,14.92,421.137,2822.636
USA,1998,Infrastructure,6.87,193.915,2822.636
USA,1998,Agriculture,4.58,129.277,2822.636
USA,1998,State_Transfers,9.16,258.553,2822.636
USA,1998,Social_Welfare,16.03,452.469,2822.636
USA,1998,Administration_and_Others,9.16,258.553,2822.636
USA,1999,Defense,9.56,277.317,2900.809
USA,1999,Education,13.55,393.06,2900.809
USA,1999,Health,16.16,468.771,2900.809
USA,1999,Interest_Payments,13.82,400.892,2900.809
USA,1999,Infrastructure,7.04,204.217,2900.809
USA,1999,Agriculture,4.69,136.048,2900.809
USA,1999,State_Transfers,9.38,272.096,2900.809
USA,1999,Social_Welfare,16.42,476.313,2900.809
USA,1999,Administration_and_Others,9.38,272.096,2900.809
USA,2000,Defense,9.56,292.263,3057.14
USA,2000,Education,13.55,414.242,3057.14
USA,2000,Health,16.16,494.034,3057.14
USA,2000,Interest_Payments,12.86,393.148,3057.14
USA,2000,Infrastructure,7.18,219.503,3057.14
USA,2000,Agriculture,4.79,146.437,3057.14
USA,2000,State_Transfers,9.57,292.568,3057.14
USA,2000,Social_Welfare,16.75,512.071,3057.14
USA,2000,Administration_and_Others,9.57,292.568,3057.14
USA,2001,Defense,9.56,328.344,3434.565
USA,2001,Education,13.55,465.384,3434.565
USA,2001,Health,16.76,575.633,3434.565
USA,2001,Interest_Payments,12.53,430.351,3434.565
USA,2001,Infrastructure,7.14,245.228,3434.565
USA,2001,Agriculture,4.76,163.485,3434.565
USA,2001,State_Transfers,9.52,326.971,3434.565
USA,2001,Social_Welfare,16.66,572.199,3434.565
USA,2001,Administration_and_Others,9.52,326.971,3434.565
USA,2002,Defense,10.28,375.391,3651.659
USA,2002,Education,13.55,494.8,3651.659
USA,2002,Health,17.22,628.816,3651.659
USA,2002,Interest_Payments,10.37,378.677,3651.659
USA,2002,Infrastructure,7.29,266.206,3651.659
USA,2002,Agriculture,4.86,177.471,3651.659
USA,2002,State_Transfers,9.72,354.941,3651.659
USA,2002,Social_Welfare,17.0,620.782,3651.659
USA,2002,Administration_and_Others,9.72,354.941,3651.659
USA,2003,Defense,11.3,444.966,3937.751
USA,2003,Education,13.55,533.565,3937.751
USA,2003,Health,17.51,689.5,3937.751
USA,2003,Interest_Payments,8.98,353.61,3937.751
USA,2003,Infrastructure,7.3,287.456,3937.751
USA,2003,Agriculture,4.87,191.768,3937.751
USA,2003,State_Transfers,9.73,383.143,3937.751
USA,2003,Social_Welfare,17.03,670.599,3937.751
USA,2003,Administration_and_Others,9.73,383.143,3937.751
USA,2004,Defense,11.97,497.488,4156.125
USA,2004,Education,13.55,563.155,4156.125
USA,2004,Health,17.93,745.193,4156.125
USA,2004,Interest_Payments,8.84,367.401,4156.125
USA,2004,Infrastructure,7.16,297.579,4156.125
USA,2004,Agriculture,4.77,198.247,4156.125
USA,2004,State_Transfers,9.54,396.494,4156.125
USA,2004,Social_Welfare,16.7,694.073,4156.125
USA,2004,Administration_and_Others,9.54,396.494,4156.125
USA,2005,Defense,12.05,542.261,4500.092
USA,2005,Education,13.55,609.763,4500.092
USA,2005,Health,17.94,807.317,4500.092
USA,2005,Interest_Payments,9.52,428.409,4500.092
USA,2005,Infrastructure,7.04,316.806,4500.092
USA,2005,Agriculture,4.69,211.054,4500.092
USA,2005,State_Transfers,9.39,422.559,4500.092
USA,2005,Social_Welfare,16.43,739.365,4500.092
USA,2005,Administration_and_Others,9.39,422.559,4500.092
USA,2006,Defense,12.0,568.029,4733.571
USA,2006,Education,13.55,641.399,4733.571
USA,2006,Health,18.57,879.024,4733.571
USA,2006,Interest_Payments,9.86,466.73,4733.571
USA,2006,Infrastructure,6.9,326.616,4733.571
USA,2006,Agriculture,4.6,217.744,4733.571
USA,2006,State_Transfers,9.2,435.489,4733.571
USA,2006,Social_Welfare,16.11,762.578,4733.571
USA,2006,Administration_and_Others,9.2,435.489,4733.571
USA,2007,Defense,11.79,592.346,5024.135
USA,2007,Education,13.55,680.77,5024.135
USA,2007,Health,18.5,929.465,5024.135
USA,2007,Interest_Payments,10.39,522.008,5024.135
USA,2007,Infrastructure,6.87,345.158,5024.135
USA,2007,Agriculture,4.58,230.105,5024.135
USA,2007,State_Transfers,9.16,460.211,5024.135
USA,2007,Social_Welfare,16.02,804.866,5024.135
USA,2007,Administration_and_Others,9.16,460.211,5024.135
USA,2008,Defense,11.97,670.231,5599.256
USA,2008,Education,13.55,758.699,5599.256
USA,2008,Health,18.2,1019.065,5599.256
USA,2008,Interest_Payments,8.71,487.695,5599.256
USA,2008,Infrastructure,7.14,399.787,5599.256
USA,2008,Agriculture,4.76,266.525,5599.256
USA,2008,State_Transfers,9.51,532.489,5599.256
USA,2008,Social_Welfare,16.65,932.276,5599.256
USA,2008,Administration_and_Others,9.51,532.489,5599.256
USA,2009,Defense,11.78,725.692,6160.371
USA,2009,Education,13.55,834.73,6160.371
USA,2009,Health,18.23,1123.036,6160.371
USA,2009,Interest_Payments,6.84,421.369,6160.371
USA,2009,Infrastructure,7.44,458.332,6160.371
USA,2009,Agriculture,4.96,305.554,6160.371
USA,2009,State_Transfers,9.92,611.109,6160.371
USA,2009,Social_Welfare,17.36,1069.44,6160.371
USA,2009,Administration_and_Others,9.92,611.109,6160.371
USA,2010,Defense,12.33,804.283,6522.979
USA,2010,Education,13.55,883.864,6522.979
USA,2010,Health,18.43,1202.185,6522.979
USA,2010,Interest_Payments,7.16,467.045,6522.979
USA,2010,Infrastructure,7.28,474.873,6522.979
USA,2010,Agriculture,4.85,316.365,6522.979
USA,2010,State_Transfers,9.71,633.381,6522.979
USA,2010,Social_Welfare,16.98,1107.602,6522.979
USA,2010,Administration_and_Others,9.71,633.381,6522.979
USA,2011,Defense,12.43,817.612,6577.734
USA,2011,Education,13.55,891.283,6577.734
USA,2011,Health,18.93,1245.165,6577.734
USA,2011,Interest_Payments,8.21,540.032,6577.734
USA,2011,Infrastructure,7.03,462.415,6577.734
USA,2011,Agriculture,4.69,308.496,6577.734
USA,2011,State_Transfers,9.38,616.991,6577.734
USA,2011,Social_Welfare,16.41,1079.406,6577.734
USA,2011,Administration_and_Others,9.38,616.991,6577.734
USA,2012,Defense,11.99,775.261,6465.893
USA,2012,Education,13.55,876.129,6465.893
USA,2012,Health,19.64,1269.901,6465.893
USA,2012,Interest_Payments,8.17,528.263,6465.893
USA,2012,Infrastructure,7.0,452.613,6465.893
USA,2012,Agriculture,4.67,301.957,6465.893
USA,2012,State_Transfers,9.33,603.268,6465.893
USA,2012,Social_Welfare,16.33,1055.88,6465.893
USA,2012,Administration_and_Others,9.33,603.268,6465.893
USA,2013,Defense,11.24,722.262,6425.823
USA,2013,Education,13.55,870.699,6425.823
USA,2013,Health,20.36,1308.297,6425.823
USA,2013,Interest_Payments,7.64,490.933,6425.823
USA,2013,Infrastructure,7.08,454.948,6425.823
USA,2013,Agriculture,4.72,303.299,6425.823
USA,2013,State_Transfers,9.44,606.598,6425.823
USA,2013,Social_Welfare,16.52,1061.546,6425.823
USA,2013,Administration_and_Others,9.44,606.598,6425.823
USA,2014,Defense,10.41,689.479,6623.237
USA,2014,Education,13.55,897.449,6623.237
USA,2014,Health,21.48,1422.671,6623.237
USA,2014,Interest_Payments,7.85,519.924,6623.237
USA,2014,Infrastructure,7.01,464.289,6623.237
USA,2014,Agriculture,4.67,309.305,6623.237
USA,2014,State_Transfers,9.34,618.61,6623.237
USA,2014,Social_Welfare,16.35,1082.899,6623.237
USA,2014,Administration_and_Others,9.34,618.61,6623.237
